# As of 20260313 this has all the ASDM uids that used to be included
# in old files: asdm_sizes_cv_misc.txt,
#               asdm_sizes_plwg_Calonly_r42517_c5.6.18.txt
#               asdm_sizes_plwg_img_5.6.1_201909.txt
#               du_rawdata_asdms_all.txt (up to 202603)
22177215,uid___A002_Xdfdfa9_Xbdb0
11354494,uid___A002_Xad47ae_X846
2126440,uid___A002_Xe0326c_X1501
6801113,uid___A002_Xd0a588_X1e18
4812878,uid___A002_Xd0a588_X1b32
1386159,uid___A002_Xdc0d09_X240f
1386159,uid___A002_Xdc0d09_Xe04
1386175,uid___A002_Xdc0d09_X1938
1386159,uid___A002_Xdc0d09_X2e44
15096847,uid___A002_Xc7a409_X1df
15304422,uid___A002_Xc77d4f_X44e8
34398046,uid___A002_Xd0a588_X2803
14402638,uid___A002_Xc89480_X1a40
25289857,uid___A002_Xd0adbe_X5659
58116079,uid___A002_Xc3412f_X31e1
164439082,uid___A002_Xcb8a93_Xc096
2599767,uid___A002_Xc223db_X256
1845787,uid___A002_Xc2e596_X78a
2608573,uid___A002_Xc2bb44_X133
1728308,uid___A002_Xc2de5d_X11fd
2583319,uid___A002_Xc20718_X211
2583319,uid___A002_Xc2172b_Xd1b
1323569,uid___A002_Xd0d9b9_X70d
14772593,uid___A002_Xb0ebd1_X6697
15106140,uid___A002_Xb10f33_X1fd7
5583350,uid___A002_Xd74c3f_X3786
9561130,uid___A002_Xb925ef_Xf8c
66980216,uid___A002_Xc3412f_X1dd2
1688033,uid___A002_Xd0a588_X330e
3131846,uid___A002_Xe0326c_Xdb5
38829350,uid___A002_Xd0a588_X86c
46874322,uid___A002_Xcd1950_X44c9
45914363,uid___A002_Xcdd033_Xbe87
10854365,uid___A002_Xcad526_X4b6e
39489628,uid___A002_Xc74b5b_X316a
52069304,uid___A002_Xc7111c_X25ff
4717708,uid___A002_Xcca365_X7c73
3637384,uid___A002_Xcc3ae3_Xe51c
4718102,uid___A002_Xcc7ac3_Xfa1
31782659,uid___A002_Xc6a3db_X517a
90292301,uid___A002_Xdf1f69_X4734
2853502,uid___A002_Xd86f11_X8a6a
1757187,uid___A002_Xd704f8_X27f1
129589327,uid___A002_Xdf5cfe_X66cc
7024705,uid___A002_Xd6ebab_X8655
7562408,uid___A002_Xbc7c73_X1dfb
106070000,uid___A002_Xdf5cfe_X962
2225705,uid___A002_Xc805c1_X5337
317342,uid___A002_Xae4720_X57fe
1322257,uid___A002_Xc48a1c_X49f8
1563280,uid___A002_Xd69abb_Xb820
1626858,uid___A002_Xc3412f_X2337
1532425,uid___A002_Xd69abb_X36a3
2230051,uid___A002_Xc75eba_X15af
34271762,uid___A002_Xd0adbe_Xa075
1757127,uid___A002_Xd704f8_X3e1b
1258180,uid___A002_X11289b1_X25311
1308822,uid___A002_X113d9b7_X4880
109016047,uid___A002_Xccde5b_X3842
11258153,uid___A002_Xad47ae_X846
1926102,uid___A002_Xc7e4e4_X5481
5895180,uid___A002_Xe45e29_X11138
1615832,uid___A002_Xdc1f11_X3c2
2403398,uid___A002_Xc8d560_X66fa
1532425,uid___A002_Xd704f8_X20e40
1386082,uid___A002_Xdc0d09_X1938
21958492,uid___A002_Xdfdfa9_Xbdb0
3631345,uid___A002_Xe6a684_X6516
13909879,uid___A002_Xd1c06f_X96c7
726543,uid___A002_X9dcf39_X3484
3223658,uid___A002_Xbb85b6_X8f40
3179406,uid___A002_Xd0adbe_X16fc
1650279,uid___A002_Xb66884_X1258
124302326,uid___A002_Xe02ab0_X17cb
1464784,uid___A002_Xe64b7b_X2791c
14572598,uid___A002_X12a8fc8_X4d71
2415094,uid___A002_Xcb4a8e_X3734
2303071,uid___A002_Xec4582_X136d
49934044,uid___A002_Xbf792a_X1aac
1938163,uid___A002_Xc7b4ea_X1320
850778,uid___A002_Xb8f857_X1176
16951212,uid___A002_X12f38f9_X18d5a
3135434,uid___A002_Xbe18f4_X1df1
1757187,uid___A002_Xd704f8_X2abd8
1979580,uid___A002_Xc6c0d5_X7ad0
44596668,uid___A002_Xaef195_X458c
936144,uid___A002_X11289b1_X2e465
1470116,uid___A002_X112077c_X3ec51
1621888,uid___A002_Xdc21b9_X57a0
7301527,uid___A002_Xbc74ea_X175c
12867367,uid___A002_Xc36369_X1e59
454965,uid___A002_Xdab261_X22e0
7300542,uid___A002_Xbc74ea_X1e19
2652263,uid___A002_Xe72194_X10d7
62392596,uid___A002_Xb99699_Xaed
6565965,uid___A002_Xdaef5a_Xe9a8
2403398,uid___A002_Xc91189_X2368
1976780,uid___A002_Xc743d2_X2e3b
14021841,uid___A002_Xca795f_Xba02
6265244,uid___A002_Xdfdfa9_X630f
2652483,uid___A002_Xe3a5fd_X11c8f
